"_raw","_time",app,bytes,clientip,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,file,host,ident,index,linecount,method,other,protocol,punct,referer,"referer_domain","req_time",root,source,sourcetype,"splunk_server","splunk_server_group",status,tag,"tag::eventtype",timeendpos,timestartpos,uri,"uri_domain","uri_path","uri_query",user,useragent,version
"69.174.245.163 - - [11/Jun/2014:20:09:59 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-11T20:09:59.000-0700",,,,,20,11,9,june,59,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"69.174.245.163 - - [11/Jun/2014:20:09:59 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T20:09:59.000-0700",,,,,20,11,9,june,59,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"69.174.245.163 - - [11/Jun/2014:20:09:59 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T20:09:59.000-0700",,,,,20,11,9,june,59,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"69.174.245.163 - - [11/Jun/2014:20:09:58 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-11T20:09:58.000-0700",,,,,20,11,9,june,58,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"69.174.245.163 - - [11/Jun/2014:18:17:23 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-11T18:17:23.000-0700",,,,,18,11,17,june,23,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"69.174.245.163 - - [11/Jun/2014:18:17:23 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-11T18:17:23.000-0700",,,,,18,11,17,june,23,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"69.174.245.163 - - [11/Jun/2014:18:17:23 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-11T18:17:23.000-0700",,,,,18,11,17,june,23,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"69.174.245.163 - - [11/Jun/2014:18:17:23 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T18:17:23.000-0700",,,,,18,11,17,june,23,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"69.174.245.163 - - [11/Jun/2014:18:17:23 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T18:17:23.000-0700",,,,,18,11,17,june,23,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"69.174.245.163 - - [11/Jun/2014:18:17:22 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-11T18:17:22.000-0700",,,,,18,11,17,june,22,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"94.102.49.31 - - [11/Jun/2014:05:55:16 -0700] ""GET /scripts/setup.php HTTP/1.1"" 404 292 ""-"" ""ZmEu""","2014-06-11T05:55:16.000-0700",,,,,5,11,55,june,16,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,44,18,,,,,,,
"94.102.49.31 - - [11/Jun/2014:05:55:16 -0700] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T05:55:16.000-0700",,,,,5,11,55,june,16,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,44,18,,,,,,,
"94.102.49.31 - - [11/Jun/2014:05:55:16 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-11T05:55:16.000-0700",,,,,5,11,55,june,16,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,44,18,,,,,,,
"94.102.49.31 - - [11/Jun/2014:05:55:15 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-11T05:55:15.000-0700",,,,,5,11,55,june,15,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,44,18,,,,,,,
"94.102.49.31 - - [11/Jun/2014:05:55:15 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-11T05:55:15.000-0700",,,,,5,11,55,june,15,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,44,18,,,,,,,
"94.102.49.31 - - [11/Jun/2014:05:55:15 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T05:55:15.000-0700",,,,,5,11,55,june,15,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,44,18,,,,,,,
"94.102.49.31 - - [11/Jun/2014:05:55:14 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T05:55:14.000-0700",,,,,5,11,55,june,14,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,44,18,,,,,,,
"94.102.49.31 - - [11/Jun/2014:05:55:14 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-11T05:55:14.000-0700",,,,,5,11,55,june,14,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,44,18,,,,,,,
"91.197.32.185 - - [11/Jun/2014:04:04:17 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-11T04:04:17.000-0700",,,,,4,11,4,june,17,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"91.197.32.185 - - [11/Jun/2014:04:04:16 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-11T04:04:16.000-0700",,,,,4,11,4,june,16,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"91.197.32.185 - - [11/Jun/2014:04:04:16 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-11T04:04:16.000-0700",,,,,4,11,4,june,16,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"91.197.32.185 - - [11/Jun/2014:04:04:16 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T04:04:16.000-0700",,,,,4,11,4,june,16,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"91.197.32.185 - - [11/Jun/2014:04:04:15 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T04:04:15.000-0700",,,,,4,11,4,june,15,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"91.197.32.185 - - [11/Jun/2014:04:04:15 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-11T04:04:15.000-0700",,,,,4,11,4,june,15,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"89.248.160.212 - - [11/Jun/2014:00:58:54 -0700] ""GET /scripts/setup.php HTTP/1.1"" 404 292 ""-"" ""ZmEu""","2014-06-11T00:58:54.000-0700",,,,,0,11,58,june,54,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.160.212 - - [11/Jun/2014:00:58:53 -0700] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T00:58:53.000-0700",,,,,0,11,58,june,53,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.160.212 - - [11/Jun/2014:00:58:53 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-11T00:58:53.000-0700",,,,,0,11,58,june,53,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.160.212 - - [11/Jun/2014:00:58:53 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-11T00:58:53.000-0700",,,,,0,11,58,june,53,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.160.212 - - [11/Jun/2014:00:58:52 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-11T00:58:52.000-0700",,,,,0,11,58,june,52,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.160.212 - - [11/Jun/2014:00:58:52 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T00:58:52.000-0700",,,,,0,11,58,june,52,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.160.212 - - [11/Jun/2014:00:58:51 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-11T00:58:51.000-0700",,,,,0,11,58,june,51,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.160.212 - - [11/Jun/2014:00:58:51 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-11T00:58:51.000-0700",,,,,0,11,58,june,51,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.162.170 - - [10/Jun/2014:17:01:06 -0700] ""GET /scripts/setup.php HTTP/1.1"" 404 292 ""-"" ""ZmEu""","2014-06-10T17:01:06.000-0700",,,,,17,10,1,june,6,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.162.170 - - [10/Jun/2014:17:01:06 -0700] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-10T17:01:06.000-0700",,,,,17,10,1,june,6,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.162.170 - - [10/Jun/2014:17:01:05 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-10T17:01:05.000-0700",,,,,17,10,1,june,5,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.162.170 - - [10/Jun/2014:17:01:05 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-10T17:01:05.000-0700",,,,,17,10,1,june,5,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.162.170 - - [10/Jun/2014:17:01:05 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-10T17:01:05.000-0700",,,,,17,10,1,june,5,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.162.170 - - [10/Jun/2014:17:01:04 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-10T17:01:04.000-0700",,,,,17,10,1,june,4,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.162.170 - - [10/Jun/2014:17:01:04 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-10T17:01:04.000-0700",,,,,17,10,1,june,4,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"89.248.162.170 - - [10/Jun/2014:17:01:04 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-10T17:01:04.000-0700",,,,,17,10,1,june,4,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"218.213.78.91 - - [10/Jun/2014:04:23:56 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-10T04:23:56.000-0700",,,,,4,10,23,june,56,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"218.213.78.91 - - [10/Jun/2014:04:23:56 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-10T04:23:56.000-0700",,,,,4,10,23,june,56,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"218.213.78.91 - - [10/Jun/2014:04:23:55 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-10T04:23:55.000-0700",,,,,4,10,23,june,55,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"218.213.78.91 - - [10/Jun/2014:04:23:55 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-10T04:23:55.000-0700",,,,,4,10,23,june,55,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"218.213.78.91 - - [10/Jun/2014:04:23:55 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-10T04:23:55.000-0700",,,,,4,10,23,june,55,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"218.213.78.91 - - [10/Jun/2014:04:23:54 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-10T04:23:54.000-0700",,,,,4,10,23,june,54,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140611","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [10/Jun/2014:02:44:54 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-10T02:44:54.000-0700",,,,,2,10,44,june,54,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [10/Jun/2014:02:44:53 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-10T02:44:53.000-0700",,,,,2,10,44,june,53,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [10/Jun/2014:02:44:53 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-10T02:44:53.000-0700",,,,,2,10,44,june,53,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [10/Jun/2014:02:44:53 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-10T02:44:53.000-0700",,,,,2,10,44,june,53,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [10/Jun/2014:02:44:52 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-10T02:44:52.000-0700",,,,,2,10,44,june,52,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [10/Jun/2014:02:44:52 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-10T02:44:52.000-0700",,,,,2,10,44,june,52,tuesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [09/Jun/2014:05:46:45 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-09T05:46:45.000-0700",,,,,5,9,46,june,45,monday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [09/Jun/2014:05:46:45 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-09T05:46:45.000-0700",,,,,5,9,46,june,45,monday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [09/Jun/2014:05:46:44 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-09T05:46:44.000-0700",,,,,5,9,46,june,44,monday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [09/Jun/2014:05:46:44 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-09T05:46:44.000-0700",,,,,5,9,46,june,44,monday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [09/Jun/2014:05:46:43 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-09T05:46:43.000-0700",,,,,5,9,46,june,43,monday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
"178.21.112.81 - - [09/Jun/2014:05:46:43 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-09T05:46:43.000-0700",,,,,5,9,46,june,43,monday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140610","access_log-too_small",RazLT,,,,,45,19,,,,,,,
