City,Country,Region,"_raw","_time",accnt,acct,addr,app,auid,bytes,cipher,clientip,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",direction,euid,eventtype,exe,file,fp,host,hostname,id,ident,index,kind,ksize,laddr,lat,linecount,lon,lport,mac,method,msg,name,op,other,pid,process,protocol,punct,referer,"referer_domain","req_time",res,rhost,root,rport,ses,source,sourcetype,spid,"splunk_server","splunk_server_group",srcaddr,status,suid,tag,"tag::eventtype",terminal,timeendpos,timestartpos,tty,type,uid,uri,"uri_domain","uri_path","uri_query",user,useragent,version
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:53:04 -0400] ""GET /blog/wp-includes/js/masonry.min.js?ver=3.1.2 HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:53:04.000-0700",,,,,,"-",,"198.103.167.20",,7,9,53,june,4,monday,2014,"-240",,,,,"masonry.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-//..?=.._/.""__-_""-""_""/._(__","-",,"09/Jun/2014:07:53:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/masonry.min.js?ver=3.1.2",,"/blog/wp-includes/js/masonry.min.js","ver=3.1.2","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:53:04 -0400] ""GET /blog/wp-includes/js/admin-bar.min.js?ver=3.9 HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:53:04.000-0700",,,,,,"-",,"198.103.167.20",,7,9,53,june,4,monday,2014,"-240",,,,,"admin-bar.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-//-..?=._/.""__-_""-""_""/._(__","-",,"09/Jun/2014:07:53:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/admin-bar.min.js?ver=3.9",,"/blog/wp-includes/js/admin-bar.min.js","ver=3.9","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:53:04 -0400] ""GET /blog/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:53:04.000-0700",,,,,,"-",,"198.103.167.20",,7,9,53,june,4,monday,2014,"-240",,,,,"jquery-migrate.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///-..?=.._/.""__-_""-""_""/._(","-",,"09/Jun/2014:07:53:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1",,"/blog/wp-includes/js/jquery/jquery-migrate.min.js","ver=1.2.1","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:53:04 -0400] ""GET /blog/wp-content/themes/twentythirteen/fonts/genericons.css?ver=2.09 HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:53:04.000-0700",,,,,,"-",,"198.103.167.20",,7,9,53,june,4,monday,2014,"-240",,,,,"genericons.css",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////.?=._/.""__-_""-""_""/._(__","-",,"09/Jun/2014:07:53:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/themes/twentythirteen/fonts/genericons.css?ver=2.09",,"/blog/wp-content/themes/twentythirteen/fonts/genericons.css","ver=2.09","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:53:04 -0400] ""GET /blog/wp-includes/js/jquery/jquery.js?ver=1.11.0 HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:53:04.000-0700",,,,,,"-",,"198.103.167.20",,7,9,53,june,4,monday,2014,"-240",,,,,"jquery.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///.?=.._/.""__-_""-""_""/._(__","-",,"09/Jun/2014:07:53:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/jquery/jquery.js?ver=1.11.0",,"/blog/wp-includes/js/jquery/jquery.js","ver=1.11.0","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:53:04 -0400] ""GET /blog/wp-content/themes/twentythirteen/style.css?ver=2013-07-18 HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:53:04.000-0700",,,,,,"-",,"198.103.167.20",,7,9,53,june,4,monday,2014,"-240",,,,,"style.css",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///.?=--_/.""__-_""-""_""/._(__","-",,"09/Jun/2014:07:53:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/themes/twentythirteen/style.css?ver=2013-07-18",,"/blog/wp-content/themes/twentythirteen/style.css","ver=2013-07-18","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:53:04 -0400] ""GET /blog/wp-includes/css/admin-bar.min.css?ver=3.9 HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:53:04.000-0700",,,,,,"-",,"198.103.167.20",,7,9,53,june,4,monday,2014,"-240",,,,,"admin-bar.min.css",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-//-..?=._/.""__-_""-""_""/._(__","-",,"09/Jun/2014:07:53:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/css/admin-bar.min.css?ver=3.9",,"/blog/wp-includes/css/admin-bar.min.css","ver=3.9","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:53:04 -0400] ""GET /blog/wp-includes/css/dashicons.min.css?ver=3.9 HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:53:04.000-0700",,,,,,"-",,"198.103.167.20",,7,9,53,june,4,monday,2014,"-240",,,,,"dashicons.min.css",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-//..?=._/.""__-_""-""_""/._(__.","-",,"09/Jun/2014:07:53:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/css/dashicons.min.css?ver=3.9",,"/blog/wp-includes/css/dashicons.min.css","ver=3.9","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:53:03 -0400] ""GET /blog/?page_id=35&preview=true HTTP/1.1"" 200 21040 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:53:03.000-0700",,,,,,21040,,"198.103.167.20",,7,9,53,june,3,monday,2014,"-240",,,,,,,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//?=&=_/.""___""-""_""/._(__.;_)_/","-",,"09/Jun/2014:07:53:03 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/?page_id=35&preview=true",,"/blog/","page_id=35&preview=true","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:52:50 -0400] ""GET /blog/wp-content/uploads/2014/06/TimothyLeary-227x300.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:52:50.000-0700",,,,,,"-",,"198.103.167.20",,7,9,52,june,50,monday,2014,"-240",,,,,"TimothyLeary-227x300.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""__-_""-""_""/._(__.;","-",,"09/Jun/2014:07:52:50 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/TimothyLeary-227x300.jpg",,"/blog/wp-content/uploads/2014/06/TimothyLeary-227x300.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:40 -0400] ""GET /blog/wp-content/uploads/2014/06/HaroldHedd-201x300.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:40.000-0700",,,,,,"-",,"198.103.167.20",,7,9,51,june,40,monday,2014,"-240",,,,,"HaroldHedd-201x300.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""__-_""-""_""/._(__.;","-",,"09/Jun/2014:07:51:40 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/HaroldHedd-201x300.jpg",,"/blog/wp-content/uploads/2014/06/HaroldHedd-201x300.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:40 -0400] ""GET /blog/wp-content/uploads/2014/06/sgtpepper-300x151.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:40.000-0700",,,,,,"-",,"198.103.167.20",,7,9,51,june,40,monday,2014,"-240",,,,,"sgtpepper-300x151.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""__-_""-""_""/._(__.;","-",,"09/Jun/2014:07:51:40 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/sgtpepper-300x151.jpg",,"/blog/wp-content/uploads/2014/06/sgtpepper-300x151.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:40 -0400] ""GET /blog/wp-content/uploads/2014/06/hippiebus-300x236.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:40.000-0700",,,,,,"-",,"198.103.167.20",,7,9,51,june,40,monday,2014,"-240",,,,,"hippiebus-300x236.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""__-_""-""_""/._(__.;","-",,"09/Jun/2014:07:51:40 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/hippiebus-300x236.jpg",,"/blog/wp-content/uploads/2014/06/hippiebus-300x236.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:39 -0400] ""GET /blog/wp-content/uploads/2014/06/JoanBaez.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:39.000-0700",,,,,,"-",,"198.103.167.20",,7,9,51,june,39,monday,2014,"-240",,,,,"JoanBaez.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////._/.""__-_""-""_""/._(__.;_","-",,"09/Jun/2014:07:51:39 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/JoanBaez.jpg",,"/blog/wp-content/uploads/2014/06/JoanBaez.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:39 -0400] ""GET /blog/wp-content/uploads/2014/06/JohnLennon.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:39.000-0700",,,,,,"-",,"198.103.167.20",,7,9,51,june,39,monday,2014,"-240",,,,,"JohnLennon.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////._/.""__-_""-""_""/._(__.;_","-",,"09/Jun/2014:07:51:39 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/JohnLennon.jpg",,"/blog/wp-content/uploads/2014/06/JohnLennon.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:39 -0400] ""GET /blog/wp-content/uploads/2014/06/Donovan-300x300.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:39.000-0700",,,,,,"-",,"198.103.167.20",,7,9,51,june,39,monday,2014,"-240",,,,,"Donovan-300x300.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""__-_""-""_""/._(__.;","-",,"09/Jun/2014:07:51:39 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/Donovan-300x300.jpg",,"/blog/wp-content/uploads/2014/06/Donovan-300x300.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:39 -0400] ""GET /blog/wp-content/uploads/2014/06/TimothyLeary-227x300.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:39.000-0700",,,,,,"-",,"198.103.167.20",,7,9,51,june,39,monday,2014,"-240",,,,,"TimothyLeary-227x300.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""__-_""-""_""/._(__.;","-",,"09/Jun/2014:07:51:39 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/TimothyLeary-227x300.jpg",,"/blog/wp-content/uploads/2014/06/TimothyLeary-227x300.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:39 -0400] ""GET /blog/wp-content/uploads/2014/06/TinyTim-199x300.jpg HTTP/1.1"" 200 23289 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:39.000-0700",,,,,,23289,,"198.103.167.20",,7,9,51,june,39,monday,2014,"-240",,,,,"TinyTim-199x300.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""___""-""_""/._(__.;_","-",,"09/Jun/2014:07:51:39 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/TinyTim-199x300.jpg",,"/blog/wp-content/uploads/2014/06/TinyTim-199x300.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:38 -0400] ""GET /blog/wp-content/uploads/2014/06/TimothyLeary-227x300.jpg HTTP/1.1"" 200 29354 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:38.000-0700",,,,,,29354,,"198.103.167.20",,7,9,51,june,38,monday,2014,"-240",,,,,"TimothyLeary-227x300.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""___""-""_""/._(__.;_","-",,"09/Jun/2014:07:51:38 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/TimothyLeary-227x300.jpg",,"/blog/wp-content/uploads/2014/06/TimothyLeary-227x300.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:36 -0400] ""GET /blog/wp-content/uploads/2014/06/QuestionMark-290x300.jpg HTTP/1.1"" 200 9214 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:36.000-0700",,,,,,9214,,"198.103.167.20",,7,9,51,june,36,monday,2014,"-240",,,,,"QuestionMark-290x300.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""___""-""_""/._(__.;_","-",,"09/Jun/2014:07:51:36 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/QuestionMark-290x300.jpg",,"/blog/wp-content/uploads/2014/06/QuestionMark-290x300.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:34 -0400] ""GET /blog/wp-content/uploads/2014/06/MamasPapas-300x244.jpg HTTP/1.1"" 200 25172 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:34.000-0700",,,,,,25172,,"198.103.167.20",,7,9,51,june,34,monday,2014,"-240",,,,,"MamasPapas-300x244.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""___""-""_""/._(__.;_","-",,"09/Jun/2014:07:51:34 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/MamasPapas-300x244.jpg",,"/blog/wp-content/uploads/2014/06/MamasPapas-300x244.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:33 -0400] ""GET /blog/wp-content/uploads/2014/06/JohnLennon.jpg HTTP/1.1"" 200 9585 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:33.000-0700",,,,,,9585,,"198.103.167.20",,7,9,51,june,33,monday,2014,"-240",,,,,"JohnLennon.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////._/.""___""-""_""/._(__.;_)","-",,"09/Jun/2014:07:51:33 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/JohnLennon.jpg",,"/blog/wp-content/uploads/2014/06/JohnLennon.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:32 -0400] ""GET /blog/wp-content/uploads/2014/06/JoanBaez.jpg HTTP/1.1"" 200 15957 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:32.000-0700",,,,,,15957,,"198.103.167.20",,7,9,51,june,32,monday,2014,"-240",,,,,"JoanBaez.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////._/.""___""-""_""/._(__.;_)","-",,"09/Jun/2014:07:51:32 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/JoanBaez.jpg",,"/blog/wp-content/uploads/2014/06/JoanBaez.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [09/Jun/2014:07:51:30 -0400] ""GET /blog/wp-content/uploads/2014/06/JanisJoplin.jpg HTTP/1.1"" 200 30594 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T04:51:30.000-0700",,,,,,30594,,"198.103.167.20",,7,9,51,june,30,monday,2014,"-240",,,,,"JanisJoplin.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////._/.""___""-""_""/._(__.;_)","-",,"09/Jun/2014:07:51:30 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/JanisJoplin.jpg",,"/blog/wp-content/uploads/2014/06/JanisJoplin.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","HTTP/1.1"
