City,Country,GID,Mfr,Product,Region,SerialNumber,UID,"_raw","_time",accnt,acct,action,addr,app,auid,bytes,category,cipher,classification,clientip,comm,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dbname,"dest_ip","dest_port",direction,euid,eventtype,exe,file,format,fp,"generator_id",home,host,hostname,id,idProduct,idVendor,ident,index,jscallback,kind,ksize,laddr,lat,linecount,lon,lport,mac,method,msg,name,op,other,p,"page_id",pid,priority,process,proto,protocol,punct,referer,"referer_domain","req_time",res,rhost,root,rport,ses,severity,shell,signature,"signature_rev",software,source,sourcetype,spid,"splunk_server","splunk_server_group","src_ip","src_port",srcaddr,status,suid,surveyid,swVersion,tag,"tag::eventtype",terminal,timeendpos,timestartpos,tty,type,uid,uri,"uri_domain","uri_path","uri_query",user,useragent,ver,version,x,x00type,"x_info","x_pid"
Seoul,"South Korea",,,,Seoul,,,"1.214.212.74 - - [14/Jun/2014:06:20:30 -0400] ""GET //cgi-bin/php-cgi HTTP/1.1"" 404 213 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-14T03:20:30.000-0700",,,,,,,213,,,,"1.214.212.74",,,6,14,20,june,30,saturday,2014,"-240",,,,,,,,"php-cgi",,,,,Network3HP,,,,,"-",main,,,,,"37.59850",1,"126.97830",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/-_/.""___""-""_""/._(;__.;__)""","-",,"14/Jun/2014:06:20:30 -0400",,,"cgi-bin",,,,,,,,"access_log_all","access_combined",,RazLT,,,,"1.214.212.74",404,,,,,,,44,18,,,,"//cgi-bin/php-cgi",,"//cgi-bin/php-cgi",,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)",,"HTTP/1.1",,,,
Seoul,"South Korea",,,,Seoul,,,"1.214.212.74 - - [14/Jun/2014:06:20:30 -0400] ""GET //cgi-bin/php5 HTTP/1.1"" 404 210 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-14T03:20:30.000-0700",,,,,,,210,,,,"1.214.212.74",,,6,14,20,june,30,saturday,2014,"-240",,,,,,,,php5,,,,,Network3HP,,,,,"-",main,,,,,"37.59850",1,"126.97830",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/_/.""___""-""_""/._(;__.;__)""","-",,"14/Jun/2014:06:20:30 -0400",,,"cgi-bin",,,,,,,,"access_log_all","access_combined",,RazLT,,,,"1.214.212.74",404,,,,,,,44,18,,,,"//cgi-bin/php5",,"//cgi-bin/php5",,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)",,"HTTP/1.1",,,,
Seoul,"South Korea",,,,Seoul,,,"1.214.212.74 - - [14/Jun/2014:06:20:29 -0400] ""GET //cgi-bin/php HTTP/1.1"" 404 209 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)""","2014-06-14T03:20:29.000-0700",,,,,,,209,,,,"1.214.212.74",,,6,14,20,june,29,saturday,2014,"-240",,,,,,,,php,,,,,Network3HP,,,,,"-",main,,,,,"37.59850",1,"126.97830",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/_/.""___""-""_""/._(;__.;__)""","-",,"14/Jun/2014:06:20:29 -0400",,,"cgi-bin",,,,,,,,"access_log_all","access_combined",,RazLT,,,,"1.214.212.74",404,,,,,,,44,18,,,,"//cgi-bin/php",,"//cgi-bin/php",,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)",,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:11 -0400] ""GET /scripts/setup.php HTTP/1.1"" 404 215 ""-"" ""ZmEu""","2014-06-13T15:38:11.000-0700",,,,,,,215,,,,"94.102.52.10",,,18,13,38,june,11,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""","-",,"13/Jun/2014:18:38:11 -0400",,,scripts,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/scripts/setup.php",,"/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:11 -0400] ""GET /scripts/setup.php HTTP/1.1"" 404 215 ""-"" ""ZmEu""","2014-06-13T15:38:11.000-0700",,,,,,,215,,,,"94.102.52.10",,,18,13,38,june,11,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""","-",,"13/Jun/2014:18:38:11 -0400",,,scripts,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/scripts/setup.php",,"/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:10 -0400] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-13T15:38:10.000-0700",,,,,,,226,,,,"94.102.52.10",,,18,13,38,june,10,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:10 -0400",,,mysqladmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/mysqladmin/scripts/setup.php",,"/mysqladmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:10 -0400] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-13T15:38:10.000-0700",,,,,,,226,,,,"94.102.52.10",,,18,13,38,june,10,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:10 -0400",,,mysqladmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/mysqladmin/scripts/setup.php",,"/mysqladmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:10 -0400] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-13T15:38:10.000-0700",,,,,,,223,,,,"94.102.52.10",,,18,13,38,june,10,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:10 -0400",,,MyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:10 -0400] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-13T15:38:10.000-0700",,,,,,,223,,,,"94.102.52.10",,,18,13,38,june,10,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:10 -0400",,,MyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:10 -0400] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-13T15:38:10.000-0700",,,,,,,223,,,,"94.102.52.10",,,18,13,38,june,10,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:10 -0400",,,myadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:09 -0400] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-13T15:38:09.000-0700",,,,,,,223,,,,"94.102.52.10",,,18,13,38,june,9,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:09 -0400",,,myadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:09 -0400] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 219 ""-"" ""ZmEu""","2014-06-13T15:38:09.000-0700",,,,,,,219,,,,"94.102.52.10",,,18,13,38,june,9,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:09 -0400",,,pma,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:09 -0400] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 219 ""-"" ""ZmEu""","2014-06-13T15:38:09.000-0700",,,,,,,219,,,,"94.102.52.10",,,18,13,38,june,9,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:09 -0400",,,pma,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:09 -0400] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-13T15:38:09.000-0700",,,,,,,226,,,,"94.102.52.10",,,18,13,38,june,9,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:09 -0400",,,phpmyadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:09 -0400] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-13T15:38:09.000-0700",,,,,,,226,,,,"94.102.52.10",,,18,13,38,june,9,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:09 -0400",,,phpmyadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:09 -0400] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-13T15:38:09.000-0700",,,,,,,226,,,,"94.102.52.10",,,18,13,38,june,9,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:09 -0400",,,phpMyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:08 -0400] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-13T15:38:08.000-0700",,,,,,,226,,,,"94.102.52.10",,,18,13,38,june,8,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:08 -0400",,,phpMyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:08 -0400] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 239 ""-"" ""ZmEu""","2014-06-13T15:38:08.000-0700",,,,,,,239,,,,"94.102.52.10",,,18,13,38,june,8,friday,2014,"-240",,,,,,,,"w00tw00t.at.blackhats.romanian.anti-sec:)",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""","-",,"13/Jun/2014:18:38:08 -0400",,,,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:08 -0400] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 239 ""-"" ""ZmEu""","2014-06-13T15:38:08.000-0700",,,,,,,239,,,,"94.102.52.10",,,18,13,38,june,8,friday,2014,"-240",,,,,,,,"w00tw00t.at.blackhats.romanian.anti-sec:)",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""","-",,"13/Jun/2014:18:38:08 -0400",,,,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:06 -0400] ""GET /scripts/setup.php HTTP/1.1"" 404 215 ""-"" ""ZmEu""","2014-06-13T15:38:06.000-0700",,,,,,,215,,,,"94.102.52.10",,,18,13,38,june,6,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""","-",,"13/Jun/2014:18:38:06 -0400",,,scripts,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/scripts/setup.php",,"/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:06 -0400] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-13T15:38:06.000-0700",,,,,,,226,,,,"94.102.52.10",,,18,13,38,june,6,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:06 -0400",,,mysqladmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/mysqladmin/scripts/setup.php",,"/mysqladmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:06 -0400] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-13T15:38:06.000-0700",,,,,,,223,,,,"94.102.52.10",,,18,13,38,june,6,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:06 -0400",,,MyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:05 -0400] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-13T15:38:05.000-0700",,,,,,,223,,,,"94.102.52.10",,,18,13,38,june,5,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:05 -0400",,,myadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:05 -0400] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 219 ""-"" ""ZmEu""","2014-06-13T15:38:05.000-0700",,,,,,,219,,,,"94.102.52.10",,,18,13,38,june,5,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:05 -0400",,,pma,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:05 -0400] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-13T15:38:05.000-0700",,,,,,,226,,,,"94.102.52.10",,,18,13,38,june,5,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:05 -0400",,,phpmyadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:04 -0400] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-13T15:38:04.000-0700",,,,,,,226,,,,"94.102.52.10",,,18,13,38,june,4,friday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"13/Jun/2014:18:38:04 -0400",,,phpMyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Amsterdam,Netherlands,,,,"North Holland",,,"94.102.52.10 - - [13/Jun/2014:18:38:04 -0400] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 239 ""-"" ""ZmEu""","2014-06-13T15:38:04.000-0700",,,,,,,239,,,,"94.102.52.10",,,18,13,38,june,4,friday,2014,"-240",,,,,,,,"w00tw00t.at.blackhats.romanian.anti-sec:)",,,,,Network3HP,,,,,"-",main,,,,,"52.35000",1,"4.91670",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""","-",,"13/Jun/2014:18:38:04 -0400",,,,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.52.10",404,,,,,,,44,18,,,,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,,"HTTP/1.1",,,,
Beijing,China,,,,"Beijing Shi",,,"112.124.57.4 - - [13/Jun/2014:10:45:44 -0400] ""GET http://hotel.qunar.com/render/hoteldiv.jsp?&__jscallback=XQScript_4 HTTP/1.1"" 404 217 ""http://hotel.qunar.com/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-13T07:45:44.000-0700",,,,,,,217,,,,"112.124.57.4",,,10,13,45,june,44,friday,2014,"-240",,,,,,,,"hoteldiv.jsp",,,,,Network3HP,,,,,"-",main,"XQScript_4",,,,"39.92890",1,"116.38830",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_://..//.?&=_/.""___""://../""_""/.","http://hotel.qunar.com/","http://hotel.qunar.com","13/Jun/2014:10:45:44 -0400",,,render,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"112.124.57.4",404,,,,,,,44,18,,,,"http://hotel.qunar.com/render/hoteldiv.jsp?&__jscallback=XQScript_4","http://hotel.qunar.com","/render/hoteldiv.jsp","&__jscallback=XQScript_4","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",,"HTTP/1.1",,,,
Beijing,China,,,,"Beijing Shi",,,"112.124.57.49 - - [12/Jun/2014:11:31:15 -0400] ""GET http://hotel.qunar.com/render/hoteldiv.jsp?&__jscallback=XQScript_4 HTTP/1.1"" 404 217 ""http://hotel.qunar.com/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-12T08:31:15.000-0700",,,,,,,217,,,,"112.124.57.49",,,11,12,31,june,15,thursday,2014,"-240",,,,,,,,"hoteldiv.jsp",,,,,Network3HP,,,,,"-",main,"XQScript_4",,,,"39.92890",1,"116.38830",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_://..//.?&=_/.""___""://../""_""/.","http://hotel.qunar.com/","http://hotel.qunar.com","12/Jun/2014:11:31:15 -0400",,,render,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"112.124.57.49",404,,,,,,,45,19,,,,"http://hotel.qunar.com/render/hoteldiv.jsp?&__jscallback=XQScript_4","http://hotel.qunar.com","/render/hoteldiv.jsp","&__jscallback=XQScript_4","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:27:45 -0400] ""GET /scripts/setup.php HTTP/1.1"" 404 215 ""-"" ""ZmEu""","2014-06-12T03:27:45.000-0700",,,,,,,215,,,,"94.102.49.31",,,6,12,27,june,45,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""","-",,"12/Jun/2014:06:27:45 -0400",,,scripts,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/scripts/setup.php",,"/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:27:45 -0400] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-12T03:27:45.000-0700",,,,,,,226,,,,"94.102.49.31",,,6,12,27,june,45,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:27:45 -0400",,,mysqladmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/mysqladmin/scripts/setup.php",,"/mysqladmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
